number,status,posts,title,url,first_post_at,remark
322,archived,1002,なんJNVA部★322,https://fate.5ch.net/test/read.cgi/liveuranus/1706008645,2024/01/23(火) 20:17:25.57,
323,archived,1002,なんJNVA部★323,https://fate.5ch.net/test/read.cgi/liveuranus/1706184242,2024/01/25(木) 21:04:02.39,
324,archived,1002,なんJNVA部★324,https://fate.5ch.net/test/read.cgi/liveuranus/1706360434,2024/01/27(土) 22:00:34.13,
325,archived,1002,なんJNVA部★325,https://fate.5ch.net/test/read.cgi/liveuranus/1706534922,2024/01/29(月) 22:28:42.33,
326,archived,1002,なんJNVA部★326,https://fate.5ch.net/test/read.cgi/liveuranus/1706714406,2024/02/01(木) 00:20:06.60,
327,archived,1002,なんJNVA部★327,https://fate.5ch.net/test/read.cgi/liveuranus/1706876136,2024/02/02(金) 21:15:36.67,
328,archived,1002,なんJNVA部★328,https://fate.5ch.net/test/read.cgi/liveuranus/1707027741,2024/02/04(日) 15:22:21.21,
329,archived,1002,なんJNVA部★329,https://fate.5ch.net/test/read.cgi/liveuranus/1707190702,2024/02/06(火) 12:38:22.27,
330,archived,1002,なんJNVA部★330,https://fate.5ch.net/test/read.cgi/liveuranus/1707302768,2024/02/07(水) 19:46:08.74,
331,archived,1002,なんJNVA部★331,https://fate.5ch.net/test/read.cgi/liveuranus/1707442860,2024/02/09(金) 10:41:00.60,
332,archived,1002,なんJNVA部★332,https://fate.5ch.net/test/read.cgi/liveuranus/1707552820,2024/02/10(土) 17:13:40.87,
332,active,4,なんJNVA部★332,https://fate.5ch.net/test/read.cgi/liveuranus/1707552857,2024/02/10(土) 17:14:17.40,
333,archived,1002,なんJNVA部★333,https://fate.5ch.net/test/read.cgi/liveuranus/1707648161,2024/02/11(日) 19:42:41.56,
334,archived,1002,なんJNVA部★334,https://fate.5ch.net/test/read.cgi/liveuranus/1707738374,2024/02/12(月) 20:46:14.21,
335,archived,1002,なんJNVA部★335,https://fate.5ch.net/test/read.cgi/liveuranus/1707852025,2024/02/14(水) 04:20:25.74,
336,archived,1002,なんJNVA部★336,https://fate.5ch.net/test/read.cgi/liveuranus/1707971627,2024/02/15(木) 13:33:47.62,
337,archived,1002,なんJNVA部★337,https://fate.5ch.net/test/read.cgi/liveuranus/1708066289,2024/02/16(金) 15:51:29.56,
338,archived,1002,なんJNVA部★338,https://fate.5ch.net/test/read.cgi/liveuranus/1708146801,2024/02/17(土) 14:13:21.12,
339,archived,1002,なんJNVA部★339,https://fate.5ch.net/test/read.cgi/liveuranus/1708240345,2024/02/18(日) 16:12:25.95,
340,archived,1002,なんJNVA部★340,https://fate.5ch.net/test/read.cgi/liveuranus/1708319933,2024/02/19(月) 14:18:53.12,
341,archived,1002,なんJNVA部★341,https://fate.5ch.net/test/read.cgi/liveuranus/1708425352,2024/02/20(火) 19:35:52.22,
342,archived,1002,なんJNVA部★342,https://fate.5ch.net/test/read.cgi/liveuranus/1708533007,2024/02/22(木) 01:30:07.55,
343,archived,1002,なんJNVA部★343,https://fate.5ch.net/test/read.cgi/liveuranus/1708623103,2024/02/23(金) 02:31:43.31,
344,archived,1002,なんJNVA部★344,https://fate.5ch.net/test/read.cgi/liveuranus/1708755223,2024/02/24(土) 15:13:43.34,
345,archived,1002,なんJNVA部★345,https://fate.5ch.net/test/read.cgi/liveuranus/1708860208,2024/02/25(日) 20:23:28.96,
346,archived,1002,なんJNVA部★346,https://fate.5ch.net/test/read.cgi/liveuranus/1708966731,2024/02/27(火) 01:58:51.80,
347,archived,1002,なんJNVA部★347,https://fate.5ch.net/test/read.cgi/liveuranus/1709111002,2024/02/28(水) 18:03:22.07,
348,archived,1002,なんJNVA部★348,https://fate.5ch.net/test/read.cgi/liveuranus/1709254709,2024/03/01(金) 09:58:29.41,
349,archived,1002,なんJNVA部★349,https://fate.5ch.net/test/read.cgi/liveuranus/1709371952,2024/03/02(土) 18:32:32.47,
350,archived,1002,なんJNVA部★350,https://fate.5ch.net/test/read.cgi/liveuranus/1709475535,2024/03/03(日) 23:18:55.96,
351,archived,1002,なんJNVA部★351,https://fate.5ch.net/test/read.cgi/liveuranus/1709631563,2024/03/05(火) 18:39:23.61,
352,archived,1002,なんJNVA部★352,https://fate.5ch.net/test/read.cgi/liveuranus/1709777394,2024/03/07(木) 11:09:54.27,
353,archived,1002,なんJNVA部★353,https://fate.5ch.net/test/read.cgi/liveuranus/1709889793,2024/03/08(金) 18:23:13.47,
354,archived,1002,なんJNVA部★354,https://fate.5ch.net/test/read.cgi/liveuranus/1709980728,2024/03/09(土) 19:38:48.34,
355,archived,1002,なんJNVA部★355,https://fate.5ch.net/test/read.cgi/liveuranus/1710066855,2024/03/10(日) 19:34:15.13,
356,archived,1002,なんJNVA部★356,https://fate.5ch.net/test/read.cgi/liveuranus/1710169059,2024/03/11(月) 23:57:39.48,
357,archived,1002,なんJNVA部★357,https://fate.5ch.net/test/read.cgi/liveuranus/1710248727,2024/03/12(火) 22:05:27.12,
358,archived,1002,なんJNVA部★358　チビ・ハゲ・鉄オタ専用スレ,https://fate.5ch.net/test/read.cgi/liveuranus/1710250381,2024/03/12(火) 22:33:01.37,
359,archived,1002,なんJエビダンス部★三５９,https://fate.5ch.net/test/read.cgi/liveuranus/1710252605,2024/03/12(火) 23:10:05.71,エビダンス派生
360,archived,1002,なんJNVA部★360　併殺妨害専用スレ,https://fate.5ch.net/test/read.cgi/liveuranus/1710253702,2024/03/12(火) 23:28:22.29,
361,archived,1002,なんJNVA部★361,https://fate.5ch.net/test/read.cgi/liveuranus/1710310864,2024/03/13(水) 15:21:04.68,
362,archived,1002,なんJNVA部★362,https://fate.5ch.net/test/read.cgi/liveuranus/1710416179,2024/03/14(木) 20:36:19.15,
363,archived,1002,なんJNVA部★363,https://fate.5ch.net/test/read.cgi/liveuranus/1710514847,2024/03/16(土) 00:00:47.36,
364,archived,1002,なんJNVA部★364,https://fate.5ch.net/test/read.cgi/liveuranus/1710601734,2024/03/17(日) 00:08:54.36,
365,archived,1002,なんJNVA部★365,https://fate.5ch.net/test/read.cgi/liveuranus/1710731811,2024/03/18(月) 12:16:51.16,
366,archived,1002,なんJNVA部★366,https://fate.5ch.net/test/read.cgi/liveuranus/1710800408,2024/03/19(火) 07:20:08.90,
367,archived,1002,なんJNVA部★367,https://fate.5ch.net/test/read.cgi/liveuranus/1710911673,2024/03/20(水) 14:14:33.43,
368,archived,1002,なんJNVA部★368,https://fate.5ch.net/test/read.cgi/liveuranus/1711015444,2024/03/21(木) 19:04:04.55,
369,archived,1002,なんJNVA部★369,https://fate.5ch.net/test/read.cgi/liveuranus/1711084834,2024/03/22(金) 14:20:34.56,
370,archived,1002,なんJNVA部★370,https://fate.5ch.net/test/read.cgi/liveuranus/1711170197,2024/03/23(土) 14:03:17.79,
371,archived,1002,なんJNVA部★371,https://fate.5ch.net/test/read.cgi/liveuranus/1711276353,2024/03/24(日) 19:32:33.29,
372,archived,1002,なんJNVA部★372,https://fate.5ch.net/test/read.cgi/liveuranus/1711423387,2024/03/26(火) 12:23:07.30,
373,archived,1002,なんJNVA部★373,https://fate.5ch.net/test/read.cgi/liveuranus/1711536189,2024/03/27(水) 19:43:09.58,
374,archived,1002,なんJNVA部★374,https://fate.5ch.net/test/read.cgi/liveuranus/1711702884,2024/03/29(金) 18:01:24.39,
375,archived,1002,なんJNVA部★375,https://fate.5ch.net/test/read.cgi/liveuranus/1711870098,2024/03/31(日) 16:28:18.31,
376,archived,1002,なんJNVA部★376,https://fate.5ch.net/test/read.cgi/liveuranus/1712000828,2024/04/02(火) 04:47:08.55,
377,archived,1002,なんJNVA部★377,https://fate.5ch.net/test/read.cgi/liveuranus/1712158307,2024/04/04(木) 00:31:47.71,
378,archived,1002,なんJNVA部★378,https://fate.5ch.net/test/read.cgi/liveuranus/1712339188,2024/04/06(土) 02:46:28.20,
379,archived,1002,なんJNVA部★379,https://fate.5ch.net/test/read.cgi/liveuranus/1712471880,2024/04/07(日) 15:38:00.34,
380,archived,1002,なんJNVA部★380,https://fate.5ch.net/test/read.cgi/liveuranus/1712585714,2024/04/08(月) 23:15:14.33,
381,archived,1002,なんJNVA部★381,https://fate.5ch.net/test/read.cgi/liveuranus/1712755510,2024/04/10(水) 22:25:10.47,
382,archived,1002,なんJNVA部★382,https://fate.5ch.net/test/read.cgi/liveuranus/1712909292,2024/04/12(金) 17:08:12.80,
383,archived,1002,なんJNVA部★383,https://fate.5ch.net/test/read.cgi/liveuranus/1713096278,2024/04/14(日) 21:04:38.48,
384,archived,1002,なんJNVA部★384,https://fate.5ch.net/test/read.cgi/liveuranus/1713314114,2024/04/17(水) 09:35:14.43,
385,archived,1002,なんJNVA部★385,https://fate.5ch.net/test/read.cgi/liveuranus/1713515533,2024/04/19(金) 17:32:13.43,
386,archived,1002,なんJNVA部★386,https://fate.5ch.net/test/read.cgi/liveuranus/1713700458,2024/04/21(日) 20:54:18.74,
387,archived,1002,なんJNVA部★387,https://fate.5ch.net/test/read.cgi/liveuranus/1713909523,2024/04/24(水) 06:58:43.87,
387,archived,1002,なんJNVA部★387,https://fate.5ch.net/test/read.cgi/liveuranus/1713929274,2024/04/24(水) 12:27:54.97,
388,archived,1002,なんJNVA部★388,https://fate.5ch.net/test/read.cgi/liveuranus/1714105975,2024/04/26(金) 13:32:55.22,
389,archived,1002,なんJNVA部★389,https://fate.5ch.net/test/read.cgi/liveuranus/1714278181,2024/04/28(日) 13:23:01.22,
390,archived,1002,なんJNVA部★390,https://fate.5ch.net/test/read.cgi/liveuranus/1714483504,2024/04/30(火) 22:25:04.99,
391,archived,1002,なんJNVA部★391,https://fate.5ch.net/test/read.cgi/liveuranus/1714702930,2024/05/03(金) 11:22:10.37,
392,archived,1002,なんJ HKIKYR部★392,https://fate.5ch.net/test/read.cgi/liveuranus/1690734579,2023/07/31(月) 01:29:39.22,
392,archived,1002,なんJNVA部★392,https://fate.5ch.net/test/read.cgi/liveuranus/1714926133,2024/05/06(月) 01:22:13.51,
393,archived,1002,なんJ HKIKYR部★393,https://fate.5ch.net/test/read.cgi/liveuranus/1690901546,2023/08/01(火) 23:52:26.90,
393,archived,1002,なんJNVA部★393,https://fate.5ch.net/test/read.cgi/liveuranus/1715150512,2024/05/08(水) 15:41:52.39,
394,archived,1002,なんJ HKIKYR部★394,https://fate.5ch.net/test/read.cgi/liveuranus/1690981507,2023/08/02(水) 22:05:07.36,
394,archived,1002,なんJNVA部★394,https://fate.5ch.net/test/read.cgi/liveuranus/1715346628,2024/05/10(金) 22:10:28.45,
395,active,786,なんJ HKIKYR部★395,https://fate.5ch.net/test/read.cgi/liveuranus/1691039517,2023/08/03(木) 14:11:57.85,
395,archived,1002,なんJNVA部★395,https://fate.5ch.net/test/read.cgi/liveuranus/1715575907,2024/05/13(月) 13:51:47.80,
396,active,395,なんJ HKIKYR部★396,https://fate.5ch.net/test/read.cgi/liveuranus/1691276783,2023/08/06(日) 08:06:23.63,
396,archived,1002,なんJNVA部★396,https://fate.5ch.net/test/read.cgi/liveuranus/1715810077,2024/05/16(木) 06:54:37.96,
397,active,493,なんJ HKIKYR部★397,https://fate.5ch.net/test/read.cgi/liveuranus/1691316868,2023/08/06(日) 19:14:28.30,
397,archived,1002,なんJNVA部★397,https://fate.5ch.net/test/read.cgi/liveuranus/1716088224,2024/05/19(日) 12:10:24.00,
398,active,251,なんJ HKIKYR部★398,https://fate.5ch.net/test/read.cgi/liveuranus/1691360047,2023/08/07(月) 07:14:07.52,
398,archived,1002,なんJNVA部★398,https://fate.5ch.net/test/read.cgi/liveuranus/1716343929,2024/05/22(水) 11:12:09.65,
399,active,227,なんJ HKIKYR部★399,https://fate.5ch.net/test/read.cgi/liveuranus/1691392075,2023/08/07(月) 16:07:55.32,
399,archived,1002,なんJNVA部★399,https://fate.5ch.net/test/read.cgi/liveuranus/1716645045,2024/05/25(土) 22:50:45.06,
400,active,254,なんJ HKIKYR★400,https://fate.5ch.net/test/read.cgi/liveuranus/1691410836,2023/08/07(月) 21:20:36.27,
400,archived,1002,なんJNVA部★400,https://fate.5ch.net/test/read.cgi/liveuranus/1716953974,2024/05/29(水) 12:39:34.92,
401,archived,1002,なんJNVA部★401,https://fate.5ch.net/test/read.cgi/liveuranus/1717262003,2024/06/02(日) 02:13:23.42,
402,archived,1002,なんJNVA部★402,https://fate.5ch.net/test/read.cgi/liveuranus/1717517250,2024/06/05(水) 01:07:30.73,
403,archived,1002,なんJNVA部★403,https://fate.5ch.net/test/read.cgi/liveuranus/1717745571,2024/06/07(金) 16:32:51.46,
404,archived,1002,なんJNVA部★404,https://fate.5ch.net/test/read.cgi/liveuranus/1717929138,2024/06/09(日) 19:32:18.63,
404,archived,1002,なんJNVA部★404,https://fate.5ch.net/test/read.cgi/liveuranus/1717930907,2024/06/09(日) 20:01:47.36,
405,archived,1002,なんJNVA部★405,https://fate.5ch.net/test/read.cgi/liveuranus/1718116096,2024/06/11(火) 23:28:16.97,
405,active,1,なんJNVA部★405,https://fate.5ch.net/test/read.cgi/liveuranus/1724032387,2024/08/19(月) 10:53:07.31,
406,archived,1002,なんJNVA部★406,https://fate.5ch.net/test/read.cgi/liveuranus/1718259340,2024/06/13(木) 15:15:40.76,
407,archived,1002,なんJNVA部★407,https://fate.5ch.net/test/read.cgi/liveuranus/1718406909,2024/06/15(土) 08:15:09.42,
408,archived,1002,なんJNVA部★408,https://fate.5ch.net/test/read.cgi/liveuranus/1718541589,2024/06/16(日) 21:39:49.28,
409,archived,1002,なんJNVA部★409,https://fate.5ch.net/test/read.cgi/liveuranus/1718722445,2024/06/18(火) 23:54:05.09,
410,archived,1002,なんJNVA部★410,https://fate.5ch.net/test/read.cgi/liveuranus/1718944727,2024/06/21(金) 13:38:47.84,
411,archived,1002,なんJNVA部★411,https://fate.5ch.net/test/read.cgi/liveuranus/1719144991,2024/06/23(日) 21:16:31.85,
412,archived,1002,なんJNVA部★412,https://fate.5ch.net/test/read.cgi/liveuranus/1719386381,2024/06/26(水) 16:19:41.44,
413,archived,1002,なんJNVA部★413,https://fate.5ch.net/test/read.cgi/liveuranus/1719613256,2024/06/29(土) 07:20:56.19,
414,archived,1002,なんJNVA部★414,https://fate.5ch.net/test/read.cgi/liveuranus/1719822872,2024/07/01(月) 17:34:32.39,
415,archived,1002,なんJNVA部★415,https://fate.5ch.net/test/read.cgi/liveuranus/1720079634,2024/07/04(木) 16:53:54.73,
416,archived,1002,なんJNVA部★416,https://fate.5ch.net/test/read.cgi/liveuranus/1720317236,2024/07/07(日) 10:53:56.39,
417,archived,1002,なんJNVA部★417,https://fate.5ch.net/test/read.cgi/liveuranus/1720598150,2024/07/10(水) 16:55:50.16,
418,archived,1002,なんJNVA部★418,https://fate.5ch.net/test/read.cgi/liveuranus/1720845562,2024/07/13(土) 13:39:22.80,
419,archived,1002,なんJNVA部★419,https://fate.5ch.net/test/read.cgi/liveuranus/1721060995,2024/07/16(火) 01:29:55.17,
420,archived,1002,なんJNVA部★420,https://fate.5ch.net/test/read.cgi/liveuranus/1721286616,2024/07/18(木) 16:10:16.01,
420,active,4,なんJNVA部★420,https://fate.5ch.net/test/read.cgi/liveuranus/1721286717,2024/07/18(木) 16:11:57.55,
421,archived,1002,なんJNVA部★421,https://fate.5ch.net/test/read.cgi/liveuranus/1721545445,2024/07/21(日) 16:04:05.06,
422,archived,1002,なんJNVA部★422,https://fate.5ch.net/test/read.cgi/liveuranus/1721795142,2024/07/24(水) 13:25:42.98,
423,archived,1002,なんJNVA部★423,https://fate.5ch.net/test/read.cgi/liveuranus/1722049014,2024/07/27(土) 11:56:54.23,
424,archived,1002,なんJNVA部★424,https://fate.5ch.net/test/read.cgi/liveuranus/1722243309,2024/07/29(月) 17:55:09.95,
425,archived,1002,なんJNVA部★425,https://fate.5ch.net/test/read.cgi/liveuranus/1722489153,2024/08/01(木) 14:12:33.28,
426,archived,1002,なんJNVA部★426,https://fate.5ch.net/test/read.cgi/liveuranus/1722637990,2024/08/03(土) 07:33:10.64,
427,archived,1002,なんJNVA部★427,https://fate.5ch.net/test/read.cgi/liveuranus/1722807131,2024/08/05(月) 06:32:11.90,
428,archived,1002,なんJNVA部★428,https://fate.5ch.net/test/read.cgi/liveuranus/1723029335,2024/08/07(水) 20:15:35.73,
429,archived,1002,なんJNVA部★429,https://fate.5ch.net/test/read.cgi/liveuranus/1723249669,2024/08/10(土) 09:27:49.28,
430,archived,1002,なんJNVA部★430,https://fate.5ch.net/test/read.cgi/liveuranus/1723463724,2024/08/12(月) 20:55:24.94,
431,archived,1002,なんJNVA部★431,https://fate.5ch.net/test/read.cgi/liveuranus/1723636643,2024/08/14(水) 20:57:23.93,
432,archived,1002,なんJNVA部★432,https://fate.5ch.net/test/read.cgi/liveuranus/1723845614,2024/08/17(土) 07:00:14.73,
433,archived,1002,なんJNVA部★433,https://fate.5ch.net/test/read.cgi/liveuranus/1724062464,2024/08/19(月) 19:14:24.83,
434,archived,1002,なんJNVA部★434,https://fate.5ch.net/test/read.cgi/liveuranus/1724305927,2024/08/22(木) 14:52:07.70,
435,archived,1002,なんJNVA部★435,https://fate.5ch.net/test/read.cgi/liveuranus/1724495915,2024/08/24(土) 19:38:35.33,
436,archived,1002,なんJNVA部★436,https://fate.5ch.net/test/read.cgi/liveuranus/1724732606,2024/08/27(火) 13:23:26.74,
437,archived,1002,なんJNVA部★437,https://fate.5ch.net/test/read.cgi/liveuranus/1724970483,2024/08/30(金) 07:28:03.46,
438,archived,1002,なんJNVA部★438,https://fate.5ch.net/test/read.cgi/liveuranus/1725171063,2024/09/01(日) 15:11:03.43,
439,archived,1002,なんJNVA部★439,https://fate.5ch.net/test/read.cgi/liveuranus/1725418392,2024/09/04(水) 11:53:12.71,
440,archived,1002,なんJNVA部★440,https://fate.5ch.net/test/read.cgi/liveuranus/1725707894,2024/09/07(土) 20:18:14.48,
441,archived,1002,なんJNVA部★441,https://fate.5ch.net/test/read.cgi/liveuranus/1725924716,2024/09/10(火) 08:31:56.70,
442,archived,1002,なんJNVA部★442,https://fate.5ch.net/test/read.cgi/liveuranus/1726229484,2024/09/13(金) 21:11:24.15,
443,archived,1002,なんJNVA部★443,https://fate.5ch.net/test/read.cgi/liveuranus/1726475079,2024/09/16(月) 17:24:39.60,
444,archived,1002,なんJNVA部★444,https://fate.5ch.net/test/read.cgi/liveuranus/1726741014,2024/09/19(木) 19:16:54.04,
445,archived,1002,なんJNVA部★445,https://fate.5ch.net/test/read.cgi/liveuranus/1727027485,2024/09/23(月) 02:51:25.24,
446,archived,1002,なんJNVA部★446,https://fate.5ch.net/test/read.cgi/liveuranus/1727320180,2024/09/26(木) 12:09:40.86,
447,archived,1002,なんJNVA部★447,https://fate.5ch.net/test/read.cgi/liveuranus/1727504399,2024/09/28(土) 15:19:59.93,
448,archived,1002,なんJNVA部★448,https://fate.5ch.net/test/read.cgi/liveuranus/1727684440,2024/09/30(月) 17:20:40.32,
449,archived,1002,なんJNVA部★449,https://fate.5ch.net/test/read.cgi/liveuranus/1727859972,2024/10/02(水) 18:06:12.97,
450,archived,1002,なんJNVA部★450,https://fate.5ch.net/test/read.cgi/liveuranus/1728044318,2024/10/04(金) 21:18:38.49,
451,archived,1002,なんJNVA部★451,https://fate.5ch.net/test/read.cgi/liveuranus/1728252551,2024/10/07(月) 07:09:11.52,
452,archived,1002,なんJNVA部★452,https://fate.5ch.net/test/read.cgi/liveuranus/1728454308,2024/10/09(水) 15:11:48.14,
453,archived,1002,なんJNVA部★453,https://fate.5ch.net/test/read.cgi/liveuranus/1728661440,2024/10/12(土) 00:44:00.90,
454,archived,1002,なんJNVA部★454,https://fate.5ch.net/test/read.cgi/liveuranus/1728897874,2024/10/14(月) 18:24:34.39,
455,archived,1002,なんJNVA部★455,https://fate.5ch.net/test/read.cgi/liveuranus/1729076730,2024/10/16(水) 20:05:30.38,
456,archived,1002,なんJNVA部★456,https://fate.5ch.net/test/read.cgi/liveuranus/1729252236,2024/10/18(金) 20:50:36.32,
457,archived,1002,なんJNVA部★457,https://fate.5ch.net/test/read.cgi/liveuranus/1729432829,2024/10/20(日) 23:00:29.33,
458,archived,1002,なんJNVA部★458,https://fate.5ch.net/test/read.cgi/liveuranus/1729647662,2024/10/23(水) 10:41:02.76,
459,archived,1002,なんJNVA部★459,https://fate.5ch.net/test/read.cgi/liveuranus/1729842926,2024/10/25(金) 16:55:26.41,
460,archived,1002,なんJNVA部★460,https://fate.5ch.net/test/read.cgi/liveuranus/1730041871,2024/10/28(月) 00:11:11.45,
461,archived,1002,なんJNVA部★461,https://fate.5ch.net/test/read.cgi/liveuranus/1730254944,2024/10/30(水) 11:22:24.16,
462,archived,1002,なんJNVA部★462,https://fate.5ch.net/test/read.cgi/liveuranus/1730459324,2024/11/01(金) 20:08:44.16,
463,archived,1002,なんJNVA部★463,https://fate.5ch.net/test/read.cgi/liveuranus/1730644730,2024/11/03(日) 23:38:50.65,
464,archived,1002,なんJNVA部★464,https://fate.5ch.net/test/read.cgi/liveuranus/1730811711,2024/11/05(火) 22:01:51.24,
465,archived,1002,なんJNVA部★465,https://fate.5ch.net/test/read.cgi/liveuranus/1730995402,2024/11/08(金) 01:03:22.82,公式URL / 2024-11-08
466,archived,1002,なんJNVA部★466,https://fate.5ch.net/test/read.cgi/liveuranus/1731170779,2024/11/10(日) 01:46:19.19,465直後（2024-11-10）
467,archived,1002,なんJNVA部★467,https://fate.5ch.net/test/read.cgi/liveuranus/1731325879,2024/11/11(月) 20:51:19.30,
468,archived,1002,なんJNVA部★468,https://fate.5ch.net/test/read.cgi/liveuranus/1731470180,2024/11/13(水) 12:56:20.62,
469,archived,1002,なんJNVA部★469,https://fate.5ch.net/test/read.cgi/liveuranus/1731593689,2024/11/14(木) 23:14:49.36,
470,archived,1002,なんJNVA部★470,https://fate.5ch.net/test/read.cgi/liveuranus/1731725388,2024/11/16(土) 11:49:48.79,
471,archived,1002,なんJNVA部★471,https://fate.5ch.net/test/read.cgi/liveuranus/1731823778,2024/11/17(日) 15:09:38.94,
472,archived,1002,なんJNVA部★472,https://fate.5ch.net/test/read.cgi/liveuranus/1731910179,2024/11/18(月) 15:09:39.45,
473,archived,1002,なんJNVA部★473,https://fate.5ch.net/test/read.cgi/liveuranus/1732033580,2024/11/20(水) 01:26:20.18,
474,archived,1002,なんJNVA部★474,https://fate.5ch.net/test/read.cgi/liveuranus/1732178805,2024/11/21(木) 17:46:45.18,
475,archived,1002,なんJNVA部★475,https://fate.5ch.net/test/read.cgi/liveuranus/1732317496,2024/11/23(土) 08:18:16.39,
476,archived,1002,んJNVA部★476,https://fate.5ch.net/test/read.cgi/liveuranus/1732449618,2024/11/24(日) 21:00:18.42,
477,archived,1002,なんJNVA部★477,https://fate.5ch.net/test/read.cgi/liveuranus/1732613695,2024/11/26(火) 18:34:55.29,
478,archived,1002,なんJNVA部★478,https://fate.5ch.net/test/read.cgi/liveuranus/1732724442,2024/11/28(木) 01:20:42.81,
479,archived,1002,なんJNVA部★479,https://fate.5ch.net/test/read.cgi/liveuranus/1732896929,2024/11/30(土) 01:15:29.29,
480,archived,1002,なんJNVA部★480,https://fate.5ch.net/test/read.cgi/liveuranus/1733042745,2024/12/01(日) 17:45:45.91,
481,archived,1002,なんJNVA部★481,https://fate.5ch.net/test/read.cgi/liveuranus/1733217786,2024/12/03(火) 18:23:06.28,
482,archived,1002,なんJNVA部★482,https://fate.5ch.net/test/read.cgi/liveuranus/1733367072,2024/12/05(木) 11:51:12.00,
483,archived,1002,なんJNVA部★483,https://fate.5ch.net/test/read.cgi/liveuranus/1733512734,2024/12/07(土) 04:18:54.85,
484,archived,1002,なんJNVA部★484,https://fate.5ch.net/test/read.cgi/liveuranus/1733671394,2024/12/09(月) 00:23:14.88,
485,archived,1002,なんJNVA部★485,https://fate.5ch.net/test/read.cgi/liveuranus/1733863977,2024/12/11(水) 05:52:57.05,
486,archived,1002,なんJNVA部★486,https://fate.5ch.net/test/read.cgi/liveuranus/1734063723,2024/12/13(金) 13:22:03.88,
487,archived,1002,なんJNVA部★487,https://fate.5ch.net/test/read.cgi/liveuranus/1734239384,2024/12/15(日) 14:09:44.67,
488,archived,1002,なんJNVA部★488,https://fate.5ch.net/test/read.cgi/liveuranus/1734387291,2024/12/17(火) 07:14:51.57,
489,archived,1002,なんJNVA部★489,https://fate.5ch.net/test/read.cgi/liveuranus/1734581052,2024/12/19(木) 13:04:12.06,
490,archived,1002,なんJNVA部★490,https://fate.5ch.net/test/read.cgi/liveuranus/1734753955,2024/12/21(土) 13:05:55.86,
491,archived,1002,なんJNVA部★491,https://fate.5ch.net/test/read.cgi/liveuranus/1734840948,2024/12/22(日) 13:15:48.96,
492,archived,1002,なんJNVA部★492,https://fate.5ch.net/test/read.cgi/liveuranus/1734988783,2024/12/24(火) 06:19:43.77,
493,archived,1002,なんJNVA部★493,https://fate.5ch.net/test/read.cgi/liveuranus/1735193681,2024/12/26(木) 15:14:41.10,
494,archived,1002,なんJNVA部★494,https://fate.5ch.net/test/read.cgi/liveuranus/1735375598,2024/12/28(土) 17:46:38.93,
495,archived,1002,なんJNVA部★495,https://fate.5ch.net/test/read.cgi/liveuranus/1735540212,2024/12/30(月) 15:30:12.33,
496,archived,1002,なんJNVA部★496,https://fate.5ch.net/test/read.cgi/liveuranus/1735778359,2025/01/02(木) 09:39:19.27,
497,archived,1002,なんJNVA部★497,https://fate.5ch.net/test/read.cgi/liveuranus/1736004270,2025/01/05(日) 00:24:30.58,
498,archived,1002,なんJNVA部★498,https://fate.5ch.net/test/read.cgi/liveuranus/1736173877,2025/01/06(月) 23:31:17.69,
499,archived,1002,なんJNVA部★499,https://fate.5ch.net/test/read.cgi/liveuranus/1736336254,2025/01/08(水) 20:37:34.74,
500,archived,1002,なんJNVA部★500,https://fate.5ch.net/test/read.cgi/liveuranus/1736523386,2025/01/11(土) 00:36:26.24,
501,archived,1002,なんJNVA部★501,https://fate.5ch.net/test/read.cgi/liveuranus/1736689368,2025/01/12(日) 22:42:48.00,
502,archived,1002,なんJNVA部★502,https://fate.5ch.net/test/read.cgi/liveuranus/1736856866,2025/01/14(火) 21:14:26.95,
503,archived,1002,なんJNVA部★503,https://fate.5ch.net/test/read.cgi/liveuranus/1737028787,2025/01/16(木) 20:59:47.07,
504,archived,1002,なんJNVA部★504,https://fate.5ch.net/test/read.cgi/liveuranus/1737253705,2025/01/19(日) 11:28:25.69,
505,archived,1002,なんJNVA部★505,https://fate.5ch.net/test/read.cgi/liveuranus/1737532564,2025/01/22(水) 16:56:04.09,
506,archived,1002,なんJNVA部★506,https://fate.5ch.net/test/read.cgi/liveuranus/1737818085,2025/01/26(日) 00:14:45.61,
507,archived,1002,なんJNVA部★507,https://fate.5ch.net/test/read.cgi/liveuranus/1738056062,2025/01/28(火) 18:21:02.16,
508,archived,1002,なんJNVA部★508,https://fate.5ch.net/test/read.cgi/liveuranus/1738282132,2025/01/31(金) 09:08:52.17,
509,archived,1002,なんJNVA部★509,https://fate.5ch.net/test/read.cgi/liveuranus/1738468681,2025/02/02(日) 12:58:01.80,
510,archived,1002,なんJNVA部★510,https://fate.5ch.net/test/read.cgi/liveuranus/1738731317,2025/02/05(水) 13:55:17.26,
511,archived,1002,なんJNVA部★511,https://fate.5ch.net/test/read.cgi/liveuranus/1738946073,2025/02/08(土) 01:34:33.43,
512,archived,1002,なんJNVA部★512,https://fate.5ch.net/test/read.cgi/liveuranus/1739196076,2025/02/10(月) 23:01:16.73,
513,archived,1002,なんJNVA部★513,https://fate.5ch.net/test/read.cgi/liveuranus/1739359621,2025/02/12(水) 20:27:01.39,
514,archived,1002,なんJNVA部★514,https://fate.5ch.net/test/read.cgi/liveuranus/1739496425,2025/02/14(金) 10:27:05.72,
